estimated_rating,pos_asent,neg_asent,positivity_flair,sentiment_flair,sentiment_textblob,compound_asent,neu_asent,subjectivity_textblob
4.542306287613983,0.5086231814240293,0.0,0.9709992408752441,POSITIVE,0.44583333333333336,0.7731581611290399,0.49137681857597076,0.4791666666666667
4.874105889209,0.1,0.0,0.9886246919631958,POSITIVE,0.13722222222222222,0.20588235294117646,0.4,0.48277777777777786
4.898597570630908,0.2765781453642959,0.0,0.9898777604103088,POSITIVE,0.4083333333333334,0.5091622673331933,0.7234218546357041,0.513888888888889
4.933753427946098,0.2849198305657337,0.0,0.9983344674110413,POSITIVE,0.31666666666666665,0.4385560233103827,0.3817468361009329,0.3875
4.94513781966112,0.5748378728923476,0.0,0.9977582693099976,POSITIVE,0.31111111111111106,0.7819182154004329,0.42516212710765244,0.5097222222222222
4.563070824734464,0.5735277013143101,0.0,0.9721394777297974,POSITIVE,0.47333333333333333,0.9299174621220025,0.4264722986856899,0.68
4.4128401936002914,0.28018162393162394,0.0,0.9637701511383057,POSITIVE,0.3444444444444444,0.5609064534737618,0.7198183760683761,0.6555555555555556
4.916878941894076,0.24369747899159663,0.0,0.9991909861564636,POSITIVE,0.8,0.44043357076016854,0.7563025210084033,1.0
4.164496743599973,0.0,0.05479452054794521,0.9492893815040588,POSITIVE,0.2,-0.07654655446197432,0.4452054794520548,0.3
4.907609132167582,0.27394413013335095,0.0,0.9996627569198608,POSITIVE,0.275,0.3668363081052117,0.3927225365333156,0.44375
4.721143590411224,0.12820512820512822,0.0,0.9806532859802246,POSITIVE,0.2,0.1203858530857692,0.20512820512820515,0.2
4.934993590593144,0.7321428571428571,0.0,0.9917283654212952,POSITIVE,0.8,0.8481222655051033,0.26785714285714285,0.75
4.958298936256465,0.0,0.0,0.9970937967300415,POSITIVE,0.0,0.0,0.0,0.0
4.484308723849421,0.3777576648942188,0.0,0.9677866101264954,POSITIVE,0.37083333333333335,0.7702701554320392,0.6222423351057812,0.5166666666666667
4.910202681713999,0.13131600219974274,0.0,0.9995306730270386,POSITIVE,0.18333333333333332,0.2550039228741933,0.4401125692288287,0.575
4.961218525287844,0.29707792207792205,0.0,0.9969466328620911,POSITIVE,1.0,0.32942496143060773,0.20292207792207795,0.75
4.91514662425134,0.14079447453494598,0.016626237818310925,0.9992790818214417,POSITIVE,0.3782857142857142,0.2622340513093427,0.4512749398206562,0.5873015873015872
4.949485570738503,0.5941558441558441,0.0,0.9975385665893555,POSITIVE,1.0,0.6588499228612155,0.4058441558441559,0.75
4.931903457355187,0.4676320272572402,0.0,0.998428225517273,POSITIVE,1.0,0.6588499228612155,0.5323679727427598,1.0
4.968588397207905,0.5010477996207963,0.0,0.9965755343437195,POSITIVE,1.0,0.900961849105353,0.4989522003792036,0.75
4.903087744180598,0.0,0.0,0.9998931884765625,POSITIVE,0.2,0.0,0.0,0.3
4.912394690444821,0.0,0.0,0.999419093132019,POSITIVE,0.0,0.0,0.0,0.0
4.928158598112957,0.3051695386325736,0.0,0.9986181259155273,POSITIVE,0.3333333333333333,0.6588499228612155,0.6948304613674263,0.6833333333333332
4.943693739955117,0.5709382151029748,0.0,0.9978312849998474,POSITIVE,1.0,0.6113502828484628,0.4290617848970252,1.0
4.949485570738503,0.5941558441558441,0.0,0.9975385665893555,POSITIVE,1.0,0.6588499228612155,0.4058441558441559,0.75
4.949485570738503,0.5941558441558441,0.0,0.9975385665893555,POSITIVE,1.0,0.6588499228612155,0.4058441558441559,0.75
4.949485570738503,0.5941558441558441,0.0,0.9975385665893555,POSITIVE,1.0,0.6588499228612155,0.4058441558441559,0.75
4.9699366592133325,0.6370104178010091,0.0,0.9965077042579651,POSITIVE,0.5,0.8681415245066378,0.3629895821989909,0.65
4.945463237881986,0.21537857983522948,0.0,0.9977418184280396,POSITIVE,1.0,0.6588499228612155,0.7846214201647705,0.75
4.997566434091341,0.37386129697996995,0.0,0.9948782920837402,POSITIVE,0.41571428571428576,0.6251692899976962,0.62613870302003,0.5571428571428572
4.940626617845517,0.30826470235201126,0.04954954954954955,0.9979864358901978,POSITIVE,0.3499999999999999,0.593661348211854,0.6421857480984392,0.5236111111111111
4.965806731400651,0.237688241935037,0.0,0.9932844638824463,POSITIVE,0.30833333333333335,0.46362796997756445,0.6194546152078201,0.43817663817663827
0.6903853604088257,0.03243847874720358,0.1223578821839733,0.9999858140945435,NEGATIVE,0.06999999999999999,-0.10362914866372996,0.6785369724021565,0.425
4.927729754704551,0.15011717464824512,0.0,0.9986398816108704,POSITIVE,0.18772108843537413,0.4729373875716546,0.8498828253517549,0.4908163265306123
2.9936238697662647,0.5064450056347528,0.0,0.8667616844177246,POSITIVE,0.78,0.7316347603050072,0.49355499436524713,1.0
2.9647930725462706,0.29044487999620705,0.010723860589812333,0.8643423318862915,POSITIVE,0.23567708333333334,0.44505822906189446,0.5321645927473139,0.5729166666666669
3.812195715906495,0.3419351806152906,0.0,0.9271918535232544,POSITIVE,0.17291666666666672,0.8060392477204458,0.6580648193847094,0.655
4.940440507276805,0.1934043710835132,0.015238411880420025,0.9979958534240723,POSITIVE,0.28809523809523807,0.35791032492926683,0.5413572170360668,0.6642857142857144
4.93008140315474,0.2380983854535876,0.0,0.9914793968200684,POSITIVE,0.3333333333333333,0.460095508274289,0.5119016145464124,0.45
4.762312203462734,0.27670367986917455,0.0,0.9828238487243652,POSITIVE,0.30428571428571427,0.44460676856489895,0.3899629867974921,0.4338095238095238
4.932907741824671,0.06069207894025412,0.0,0.9983773231506348,POSITIVE,0.1125,0.2780932501793723,0.4393079210597459,0.26666666666666666
3.2372264798416257,0.4199956499673747,0.0,0.8863197565078735,POSITIVE,0.5383333333333333,0.699691071370304,0.5800043500326253,0.9550000000000001
2.938583953460232,0.4032653167300561,0.0,0.8621224761009216,POSITIVE,0.5116666666666667,0.4119655224557637,0.5967346832699438,0.67
4.398607199480588,0.6441505363156064,0.0,0.9629625082015991,POSITIVE,0.817,0.6669179005166255,0.35584946368439363,0.806
4.999042745682756,0.38324797068427274,0.0,0.9950478672981262,POSITIVE,0.34375,0.6857791787263461,0.6167520293157271,0.5375
4.925826845247644,0.3457933692462663,0.0,0.9987364411354065,POSITIVE,0.19,0.4749677830584914,0.6542066307537335,0.44000000000000006
4.998187250758791,0.11187214611872148,0.0,0.9949093461036682,POSITIVE,0.2,0.2996865798365531,0.3881278538812786,0.625
4.985642724899648,0.1258174559598634,0.00853825136612022,0.9957188963890076,POSITIVE,0.17072916666666668,0.3558768629838682,0.5323109593406831,0.4372544642857143
0.9350632854057017,0.06760588339535707,0.017766225987250247,0.5758552551269531,POSITIVE,0.12056878306878306,0.06485158516383173,0.3590723350618371,0.42705026455026457
4.904379645220986,0.2237245739486266,0.0,0.9998273253440857,POSITIVE,0.13333333333333336,0.3966729009413454,0.7762754260513733,0.33333333333333337
1.6397398167663122,0.5078299776286354,0.0,0.7162749171257019,POSITIVE,0.35833333333333334,0.9071666881887495,0.49217002237136465,0.5214285714285715
4.841908117581549,0.2756798513848691,0.02734375,0.9869677424430847,POSITIVE,0.380952380952381,0.4457718689620595,0.6969763986151309,0.6357142857142858
4.930758305201985,0.30067883895131087,0.0,0.9984862804412842,POSITIVE,0.2612962962962963,0.5721547101763478,0.3659878277153558,0.6469135802469136
4.93490515856843,0.19512195121951223,0.0,0.9982761144638062,POSITIVE,0.375,0.24695729028681548,0.30487804878048785,0.5
4.944264248394783,0.4965143299767622,0.18073844564936742,0.9978024363517761,POSITIVE,0.65,0.7088363790760059,0.3227472243738704,0.775
4.9708728383123955,0.3440718773092818,0.0,0.9964606165885925,POSITIVE,0.5218750000000001,0.6622752638601102,0.6559281226907183,0.575
4.91569039842387,0.20548717050093876,0.0,0.9992514252662659,POSITIVE,0.26590909090909093,0.4820148832794316,0.5945128294990611,0.5121212121212121
4.940605415021808,0.5647127103888567,0.0,0.9979875087738037,POSITIVE,0.5,0.5983121368748723,0.4352872896111434,0.9
4.796515320649869,0.163921568627451,0.0,0.9846129417419434,POSITIVE,-0.01180555555555555,0.24797152685787696,0.5027450980392157,0.38888888888888884
4.961411333041729,0.29006085192697767,0.0,0.9969369173049927,POSITIVE,0.6000000000000001,0.923147976982903,0.7099391480730224,0.625
4.9340333949278925,0.0,0.0,0.9983202815055847,POSITIVE,0.05,0.0,0.0,0.1125
4.775824712722957,0.2880098363435937,0.0,0.983532190322876,POSITIVE,0.21875,0.3889025960185152,0.21199016365640636,0.53
4.400188938004119,0.22668131119554924,0.0,0.9630523920059204,POSITIVE,0.17666666666666667,0.3642641065207716,0.43998535547111733,0.5666666666666667
4.956273144097715,0.3196041955513736,0.10563151041666667,0.9971959590911865,POSITIVE,0.4054166666666667,0.31518273883036324,0.40809762736529304,0.5179166666666667
4.936157191120642,0.431751412837612,0.0,0.9982126951217651,POSITIVE,0.49375,0.660720883293523,0.568248587162388,0.5937500000000001
4.9914422398063,0.21449746739774211,0.04861111111111111,0.9945717453956604,POSITIVE,0.15,0.29772906556358647,0.7368914214911468,0.43333333333333335
4.992517972819889,0.4734667864381882,0.0,0.9953743815422058,POSITIVE,0.44583333333333336,0.6360091221684727,0.5265332135618118,0.6055555555555555
4.8498615381410755,0.23040014350965157,0.0,0.9873780608177185,POSITIVE,0.40714285714285714,0.5205294191140782,0.7695998564903483,0.6428571428571429
3.4355813742134877,0.21717171717171715,0.0,0.9011870622634888,POSITIVE,0.1345959595959596,0.5336872773739475,0.7828282828282829,0.3466666666666667
4.809943682650318,0.1471601870245573,0.013836436092293895,0.9853118658065796,POSITIVE,0.2701388888888889,0.4561073602123853,0.8390033768831487,0.5736111111111112
4.964602620405504,0.2873319539508759,0.0,0.9967761635780334,POSITIVE,0.42142857142857143,0.4680674630435703,0.5126680460491241,0.6984126984126985
4.224810733309691,0.2904874792735608,0.0,0.9528841376304626,POSITIVE,0.5358333333333334,0.5358423584880425,0.3761791873931058,0.5599999999999999
0.7192411206525049,0.11949043774389452,0.08550668261785407,0.9897491335868835,NEGATIVE,0.345530303030303,0.1438203599849816,0.49500287963825135,0.4924242424242424
4.777878131593293,0.36060079491147284,0.0,0.983639657497406,POSITIVE,0.3785,0.7680733418948387,0.6393992050885272,0.661
4.222024527026396,0.15268864433111282,0.0,0.9527192115783691,POSITIVE,0.4375,0.28551021653662895,0.513978022335554,0.6666666666666666
4.917590564487473,0.09825488655572222,0.0,0.999154806137085,POSITIVE,0.2925,0.374825810494439,0.5684117801109445,0.5275
2.917577946762714,0.03903123903123903,0.025900582336225903,0.6396710276603699,NEGATIVE,-0.010846560846560846,0.16462722280339612,0.5350681786325351,0.6206349206349207
4.962418266107695,0.16555113859263781,0.0,0.9931138157844543,POSITIVE,0.30517261904761905,0.4076622991298583,0.5344488614073623,0.5031785714285715
1.3294470272140444,0.42028985507246375,0.0,0.6638312935829163,POSITIVE,0.28472222222222227,0.8271299960237043,0.5797101449275363,0.6166666666666667
4.673629243118401,0.33270676691729323,0.0,0.9781244993209839,POSITIVE,0.3875,0.40967608824846136,0.3339598997493734,0.65
4.8233486896886335,0.2797704088026669,0.0,0.9860076308250427,POSITIVE,0.32222222222222224,0.5137905373034343,0.4702295911973331,0.6351851851851852
3.9449951232554934,0.4861863775933103,0.0,0.9357524514198303,POSITIVE,0.5958333333333333,0.6663684440927355,0.5138136224066896,0.6999999999999998
4.49725652082159,0.32307878301792214,0.0,0.9685074090957642,POSITIVE,0.6333333333333333,0.44956960503084464,0.17692121698207786,0.9333333333333332
4.984370012146669,0.3150684931506849,0.0,0.9942172765731812,POSITIVE,0.7,0.7845273796582746,0.6849315068493151,0.875
4.930159969054268,0.24730070265349355,0.03346994535519126,0.9985166192054749,POSITIVE,0.3639583333333334,0.3648843047713475,0.5525626853246485,0.61875
4.918450041738766,0.47995000944437877,0.0,0.9991111159324646,POSITIVE,0.1575,0.6963090312299187,0.5200499905556213,0.375
4.928137448796069,0.09535242934288743,0.019400543763991838,0.9986191987991333,POSITIVE,0.08057291666666667,0.176819040898775,0.6352470268931207,0.41229166666666667
4.9169400881534555,0.43739203993418363,0.0,0.9908121228218079,POSITIVE,0.6000000000000001,0.5924942697087584,0.5626079600658164,0.95
4.947968448687185,0.26681390778618613,0.0,0.9923847913742065,POSITIVE,0.3290625,0.35007898393185716,0.4331860922138138,0.6004166666666665
4.935698232541047,0.39561806806332356,0.0,0.9982359409332275,POSITIVE,0.45555555555555555,0.5303868740652987,0.6043819319366766,0.4833333333333334
4.9601883728028096,1.0,0.0,0.9969985485076904,POSITIVE,0.3416666666666667,0.7351470441147052,0.0,0.6583333333333333
4.858092099126369,0.3737422698214856,0.0,0.9878019690513611,POSITIVE,0.3222222222222222,0.7447310476161889,0.6262577301785144,0.5851851851851851
4.961103790487435,0.287598944591029,0.0,0.9969524145126343,POSITIVE,0.37777777777777777,0.8979012115552804,0.712401055408971,0.5722222222222222
4.99175285319036,0.2741686963350212,0.06882883051995489,0.9945873022079468,POSITIVE,0.75,0.7624225837882194,0.6570024731450239,0.7000000000000001
4.913475832686329,0.060829493087557605,0.019148936170212766,0.9993640780448914,POSITIVE,0.014285714285714287,0.12354006640575232,0.5200215707422295,0.5607142857142857
0.6950753850836223,0.01597938144329897,0.0479255830768709,0.9982932209968567,NEGATIVE,0.12166666666666671,-0.12484901957474856,0.5360950354798301,0.46095238095238106
4.9797244773064815,0.33846068841411464,0.0,0.9939841628074646,POSITIVE,0.5666666666666667,0.6280128724969123,0.6615393115858854,0.888888888888889
2.4139397061756087,0.41740978943857177,0.0,0.8129555583000183,POSITIVE,0.24333333333333332,0.679201695018673,0.5825902105614282,0.5
4.896956922512153,0.20453269063366175,0.0,0.9897940158843994,POSITIVE,0.22361111111111112,0.4469890202164949,0.5954673093663383,0.6000000000000001
4.9389520634954085,0.1330275229357798,0.06790123456790124,0.9919288158416748,POSITIVE,0.39999999999999997,0.07223769827998727,0.7990712424963189,0.5
4.746519723399322,0.5918367346938775,0.0,0.9819934368133545,POSITIVE,0.7,0.44043357076016854,0.4081632653061224,0.6000000000000001
4.947449224634864,0.30631114698683565,0.0,0.9976414442062378,POSITIVE,0.5208333333333333,0.6383108688233207,0.6936888530131644,0.6166666666666667
4.913532063276554,0.2214736337623897,0.0,0.9993612170219421,POSITIVE,0.24814814814814815,0.5005816374649916,0.7785263662376103,0.5277777777777778
4.8857137357652904,0.31543783247168783,0.0,0.9892193675041199,POSITIVE,0.6225,0.42748485449319,0.3512288341949788,0.6325000000000001
4.994178920608768,0.34412507905789724,0.0,0.994708776473999,POSITIVE,0.5816666666666667,0.5951887004465852,0.6558749209421028,0.7988888888888889
4.933718139117843,0.14030775553137306,0.0,0.9983362555503845,POSITIVE,0.2033333333333333,0.2730411546448191,0.35969224446862696,0.44666666666666666
4.913588294510289,0.3125736542494757,0.0,0.9993583559989929,POSITIVE,0.3666666666666667,0.2624173306980565,0.2874263457505243,0.35000000000000003
4.937449565273375,0.24587138078410428,0.0,0.9981472492218018,POSITIVE,0.29243589743589743,0.5322339936875816,0.4207952858825624,0.6107692307692308
4.907417245226901,0.19708029197080296,0.0,0.999672532081604,POSITIVE,0.0,0.401923825269382,0.8029197080291971,0.25
4.985401620936426,0.16644429619746498,0.0,0.9942690134048462,POSITIVE,0.20535714285714288,0.2706264640954337,0.333555703802535,0.38809523809523805
4.985850746463802,0.52238459180068,0.0,0.9957084655761719,POSITIVE,0.47500000000000003,0.5005226146990271,0.47761540819931997,0.8444444444444444
4.860450887751699,0.325,0.0,0.9879233241081238,POSITIVE,0.9,0.9185586535436918,0.675,0.875
4.9341733843762805,0.2590340991168615,0.022999080036798528,0.9983131885528564,POSITIVE,0.26590909090909093,0.5252887923340593,0.7179668208463401,0.3681818181818182
4.931740015882816,0.4074074074074074,0.0,0.9984365105628967,POSITIVE,0.48333333333333334,0.6704783996548059,0.5925925925925926,0.8500000000000001
4.996078456303385,0.5522388059701493,0.0,0.9948038458824158,POSITIVE,0.5,0.5718850320700721,0.44776119402985076,0.65
4.721369843110096,0.0,0.0,0.9806652665138245,POSITIVE,0.19999999999999998,0.0,0.0,0.625
4.906398264094644,0.596717585359977,0.0,0.9997244477272034,POSITIVE,0.61375,0.7276432320502852,0.403282414640023,0.87375
4.828119998276233,0.29364321509102437,0.0,0.9862548112869263,POSITIVE,0.7544444444444444,0.5354767023587814,0.7063567849089756,0.8933333333333334
4.984457761895234,0.47608420752103087,0.0,0.9957783222198486,POSITIVE,0.4166666666666667,0.6454512022185155,0.5239157924789692,0.5299999999999999
0.6905904833432459,0.0,0.10784313725490198,0.9999115467071533,NEGATIVE,-0.012499999999999997,-0.147979087100097,0.3921568627450981,0.5875
4.943589028160135,0.588477366255144,0.0,0.9921634197235107,POSITIVE,0.52,0.923147976982903,0.411522633744856,0.8266666666666668
4.9635624873355875,0.2589699992127531,0.0,0.9931714534759521,POSITIVE,0.425,0.5417878969507881,0.541030000787247,0.3357142857142858
0.720492128329909,0.125,0.04713804713804714,0.9893146753311157,NEGATIVE,0.24333333333333335,-0.07305830674736428,0.49452861952861954,0.52
4.946768663126657,0.19087574064205926,0.0,0.9976758360862732,POSITIVE,0.32564102564102565,0.43172928386541753,0.5869020371357184,0.5302350427350427
4.796649121185025,0.24341372506896375,0.0,0.9846199154853821,POSITIVE,0.28030303030303033,0.6121794156012886,0.5065862749310361,0.5598484848484849
1.3590699328139482,0.04633531074565876,0.10146372838071684,0.6693406701087952,POSITIVE,-0.0036363636363636307,-0.09336316421219945,0.518867627540291,0.4493939393939393
4.109280905916949,0.16829663181798257,0.04080526844853926,0.9459525346755981,POSITIVE,0.2583333333333333,0.256633797328888,0.49089809973347814,0.5011904761904761
1.677791684183732,0.24604680581910185,0.0,0.7779898643493652,NEGATIVE,0.2791666666666667,0.43029783740607463,0.7539531941808981,0.625
4.426510256854407,0.24542216823649407,0.01726040964387354,0.9645434021949768,POSITIVE,0.2833333333333334,0.3946607933138574,0.5834712682734786,0.676470588235294
4.959588830299947,0.16265060240963855,0.0,0.9970287680625916,POSITIVE,0.6,0.387513082812802,0.3373493975903614,0.8333333333333333
0.9228494783952091,0.03273809523809524,0.04754459632508413,0.9274317622184753,NEGATIVE,-0.1625,-0.03279447625657935,0.25305064177015396,0.44305555555555554
0.8397104697809032,0.13077138019442297,0.0,0.5489659905433655,POSITIVE,0.15125,0.3220710628730539,0.4406571912341485,0.33
3.3287977306850647,0.25096116684210756,0.03898315392568266,0.6067066788673401,NEGATIVE,0.2675925925925926,0.254616735253497,0.7100556792322097,0.6000000000000001
4.268060319204191,0.20743650986016318,0.0,0.9554303884506226,POSITIVE,0.42083333333333334,0.438127648577404,0.5425634901398368,0.5000000000000001
4.976440225649933,0.6871088861076345,0.0,0.9961807727813721,POSITIVE,1.0,0.6588499228612155,0.31289111389236546,0.75
4.932138634445114,0.13175506069724524,0.0,0.9984163045883179,POSITIVE,0.2898160173160173,0.26399915730912016,0.36824493930275476,0.485887445887446
4.913071694253006,0.39361702127659576,0.0,0.9993846416473389,POSITIVE,0.5,0.28594251603503607,0.10638297872340426,0.6785714285714286
4.95643976202999,0.36879867604186756,0.0,0.9971875548362732,POSITIVE,0.3689814814814814,0.5379221984262484,0.46453465729146576,0.5703703703703705
4.95070471180579,0.5096961861667744,0.0,0.9974769949913025,POSITIVE,0.7,0.5179445897522545,0.2403038138332256,0.79
4.974735551948106,0.5309342045005275,0.0,0.9962664246559143,POSITIVE,0.32,0.7450638529548899,0.4690657954994724,0.4366666666666667
4.9650727424882355,0.27554054468885886,0.0,0.9932475090026855,POSITIVE,0.2638095238095238,0.46203681578419503,0.3911261219778078,0.4583333333333334
4.997575966201937,0.0,0.0,0.9948787689208984,POSITIVE,0.3,0.0,0.0,0.45
4.937602601007255,0.34065295689555014,0.0,0.998139500617981,POSITIVE,0.3458333333333333,0.4609433519662709,0.32601370977111654,0.5
4.916172110704145,0.5455144424804935,0.0,0.9992269277572632,POSITIVE,0.440625,0.566113339671796,0.45448555751950653,0.33499999999999996
4.908449310889117,0.26414521151363257,0.0,0.9996199607849121,POSITIVE,0.49333333333333335,0.5093094965558943,0.40252145515303406,0.74
4.991288725385981,0.2936398659441136,0.0,0.9945640563964844,POSITIVE,0.2820512820512821,0.6485232320578487,0.7063601340558864,0.5685897435897436
4.971847125796605,0.29634311600266044,0.010984182776801407,0.9964116215705872,POSITIVE,0.39666666666666667,0.690347532452481,0.6926727012205381,0.5975
4.92215231744175,0.5003925282305426,0.0,0.9989230036735535,POSITIVE,0.4172222222222222,0.5236278529158929,0.49960747176945747,0.77
4.8393044895284705,0.36927833439646607,0.0,0.9868332743644714,POSITIVE,0.425,0.4461076877076318,0.6307216656035339,0.46666666666666673
4.97129951006094,0.4902650888878535,0.0,0.9964391589164734,POSITIVE,0.35833333333333334,0.6089198393338743,0.5097349111121465,0.5333333333333333
4.908034071440414,0.7530864197530864,0.0,0.9903588891029358,POSITIVE,0.6666666666666666,0.7269457840180403,0.2469135802469136,0.9833333333333334
4.738922197011864,0.14360306492754435,0.031511254019292605,0.9815929532051086,POSITIVE,0.42499999999999993,0.2020773861854986,0.42488568105316304,0.4678571428571429
4.904393676783775,0.20900384495275973,0.0,0.9998266100883484,POSITIVE,0.225,0.48948006493650925,0.7909961550472403,0.5458333333333333
0.7019073600918523,0.20778658294123994,0.06789387092625689,0.9958479404449463,NEGATIVE,0.169375,0.8577993724575871,0.7243195461325033,0.596875
4.93758376558404,0.4539900725467736,0.0,0.9981404542922974,POSITIVE,0.375,0.46433268141837925,0.5460099274532264,0.675
4.915137249362087,0.12842932088341044,0.005415513754558763,0.9992795586585999,POSITIVE,0.26457875457875457,0.36387284672190295,0.5328218320286975,0.5241941391941392
4.973003006347368,0.2916666666666667,0.0,0.9963535070419312,POSITIVE,0.6,0.21073180760588114,0.20833333333333334,1.0
4.947154342469545,0.39501215688195884,0.0,0.9976563453674316,POSITIVE,0.37575757575757573,0.46191834636199885,0.3549878431180412,0.5750000000000001
0.6966740879940408,0.17652753872633392,0.0,0.997718870639801,NEGATIVE,0.31666666666666665,0.36819587248018126,0.8234724612736661,0.5666666666666667
3.245872298437176,0.43644603387905395,0.0,0.8869865536689758,POSITIVE,0.38166666666666665,0.6822747131483838,0.563553966120946,0.7016666666666668
